"Tarih","Enlem","Boylam","YagisMiktari","YildirimAdeti"
"01.09.2022 00:00",38.3949,27.0819,0.3,0
"28.11.2022 00:00",38.3949,27.0819,0.9,0
"20.11.2022 00:00",38.3949,27.0819,1.1,0
"26.11.2022 00:00",38.3949,27.0819,1.6,0
"29.11.2022 00:00",38.3949,27.0819,7.6,0
"25.11.2022 00:00",38.3949,27.0819,12.6,0
"22.11.2022 00:00",38.3949,27.0819,14.7,0
"19.11.2022 00:00",38.3949,27.0819,19.7,0
"24.11.2022 00:00",38.3949,27.0819,21,16
