"Tarih","Enlem","Boylam","YagisMiktari","YildirimAdeti"
"21.10.2020 00:00",38.3949,27.0819,0.1,0
"19.11.2020 00:00",38.3949,27.0819,0.5,0
"15.11.2020 00:00",38.3949,27.0819,0.8,0
"20.11.2020 00:00",38.3949,27.0819,2.7,0
"30.10.2020 00:00",38.3949,27.0819,3.2,0
"09.10.2020 00:00",38.3949,27.0819,10,0
"29.10.2020 00:00",38.3949,27.0819,12.6,0
"14.10.2020 00:00",38.3949,27.0819,31.9,0
