"Tarih","Enlem","Boylam","YagisMiktari","YildirimAdeti"
"24.06.2020 00:00",38.3949,27.0819,0.4,0
"04.06.2020 00:00",38.3949,27.0819,3.4,0
"02.06.2020 00:00",38.3949,27.0819,34.4,0
